wmo,cycle,date,lat,lon,sst_proxy_c,mld_m,thermocline_depth_m,heat_content_0_300m,n_levels,year
4900499,183,2010-08-26,41.32600021362305,-132.01499938964844,17.184999465942383,19.299999237060547,59.29999923706055,2840.653564453125,41,2010 (Baseline)
4900499,184,2010-09-05,41.375999450683594,-131.91799926757812,17.444000244140625,19.399999618530273,29.799999237060547,2809.94970703125,40,2010 (Baseline)
4900499,185,2010-09-15,41.45199966430664,-131.7729949951172,17.5,29.700000762939453,29.700000762939453,2875.124755859375,41,2010 (Baseline)
4900499,186,2010-09-25,41.582000732421875,-131.41700744628906,18.04599952697754,29.700000762939453,49.599998474121094,2973.352783203125,41,2010 (Baseline)
4900499,187,2010-10-05,41.69599914550781,-131.0189971923828,17.843000411987305,39.5,49.599998474121094,2952.976318359375,41,2010 (Baseline)
4900499,188,2010-10-15,41.737998962402344,-130.78500366210938,17.83799934387207,49.599998474121094,49.599998474121094,2969.412353515625,41,2010 (Baseline)
4900499,189,2010-10-25,41.7859992980957,-130.61300659179688,16.648000717163086,69.5,69.5,3016.7158203125,41,2010 (Baseline)
4900499,190,2010-11-04,41.91400146484375,-130.41600036621094,15.963000297546387,49.599998474121094,69.30000305175781,2899.6904296875,41,2010 (Baseline)
4900499,191,2010-11-14,41.939998626708984,-130.2550048828125,15.39799976348877,59.70000076293945,69.5999984741211,2902.319091796875,41,2010 (Baseline)
4900499,192,2010-11-24,41.98899841308594,-130.16000366210938,14.34000015258789,79.5,79.5,2822.050048828125,41,2010 (Baseline)
4900499,193,2010-12-04,41.979000091552734,-130.10499572753906,13.687999725341797,79.5,79.5,2799.31396484375,41,2010 (Baseline)
4900499,194,2010-12-14,41.92900085449219,-130.08200073242188,13.170999526977539,79.19999694824219,79.19999694824219,2746.237060546875,41,2010 (Baseline)
4900499,195,2010-12-24,41.849998474121094,-129.802001953125,12.288000106811523,89.5999984741211,89.5999984741211,2685.359130859375,41,2010 (Baseline)
4900509,159,2010-01-06,52.84600067138672,-137.1320037841797,6.928999900817871,89.69999694824219,89.69999694824219,1670.759765625,41,2010 (Baseline)
4900509,160,2010-01-16,52.90999984741211,-137.20599365234375,6.889999866485596,99.19999694824219,99.19999694824219,1685.62841796875,41,2010 (Baseline)
4900509,161,2010-01-26,53.025001525878906,-137.2740020751953,6.624000072479248,99.19999694824219,99.19999694824219,1644.5157470703125,41,2010 (Baseline)
4900509,162,2010-02-05,53.04499816894531,-137.2209930419922,6.533999919891357,89.30000305175781,89.30000305175781,1632.30224609375,41,2010 (Baseline)
4900509,163,2010-02-15,53.1510009765625,-137.37399291992188,6.186999797821045,99.5999984741211,89.19999694824219,1607.631591796875,41,2010 (Baseline)
4900509,164,2010-02-25,53.2599983215332,-137.4739990234375,6.309999942779541,89.4000015258789,89.4000015258789,1596.213623046875,41,2010 (Baseline)
4900509,165,2010-03-07,53.404998779296875,-137.41200256347656,6.493000030517578,109.30000305175781,99.19999694824219,1636.440673828125,41,2010 (Baseline)
4900509,166,2010-03-17,53.742000579833984,-137.5709991455078,6.138000011444092,99.5,109.5999984741211,1594.9866943359375,41,2010 (Baseline)
4900509,167,2010-03-27,53.832000732421875,-138.0679931640625,5.804999828338623,119.19999694824219,109.5,1565.5982666015625,41,2010 (Baseline)
4900509,168,2010-04-06,53.803001403808594,-138.24400329589844,5.97599983215332,89.4000015258789,139.3000030517578,1564.9085693359375,41,2010 (Baseline)
4900509,169,2010-04-16,53.80699920654297,-138.39300537109375,5.954999923706055,99.4000015258789,149.0,1558.5975341796875,41,2010 (Baseline)
4900509,170,2010-04-26,54.07699966430664,-138.49099731445312,6.074999809265137,89.4000015258789,89.4000015258789,1577.8284912109375,41,2010 (Baseline)
4900509,171,2010-05-06,54.26599884033203,-138.38999938964844,7.10099983215332,39.0,99.19999694824219,1644.4954833984375,41,2010 (Baseline)
4900509,172,2010-05-16,54.564998626708984,-138.04200744628906,7.36899995803833,29.0,79.4000015258789,1686.4073486328125,41,2010 (Baseline)
4900509,173,2010-05-26,54.64500045776367,-136.63800048828125,8.534000396728516,59.599998474121094,59.599998474121094,2053.04638671875,41,2010 (Baseline)
4900509,174,2010-06-05,54.07699966430664,-135.4459991455078,9.329000473022461,39.29999923706055,39.29999923706055,1959.827392578125,41,2010 (Baseline)
4900509,175,2010-06-15,53.729000091552734,-135.0800018310547,9.741999626159668,29.399999618530273,49.599998474121094,1853.0528564453125,41,2010 (Baseline)
4900509,176,2010-06-25,53.50199890136719,-134.7169952392578,10.574999809265137,29.299999237060547,49.099998474121094,1886.082275390625,41,2010 (Baseline)
4900509,177,2010-07-05,53.483001708984375,-133.96499633789062,10.994999885559082,29.700000762939453,39.20000076293945,1965.164306640625,41,2010 (Baseline)
4900509,178,2010-07-15,53.40399932861328,-133.58299255371094,12.112000465393066,29.399999618530273,49.099998474121094,2067.501220703125,41,2010 (Baseline)
4900509,179,2010-07-25,53.095001220703125,-133.37600708007812,12.809000015258789,29.600000381469727,29.600000381469727,2096.072509765625,41,2010 (Baseline)
4900509,180,2010-08-04,52.518001556396484,-133.24899291992188,13.15999984741211,39.400001525878906,29.399999618530273,2287.985107421875,41,2010 (Baseline)
4900509,181,2010-08-14,51.90999984741211,-133.67300415039062,13.944000244140625,39.5,39.5,2322.15966796875,41,2010 (Baseline)
4900509,182,2010-08-24,51.56399917602539,-133.97999572753906,14.592000007629395,19.5,29.5,2160.2822265625,41,2010 (Baseline)
4900509,184,2010-09-13,51.685001373291016,-134.2469940185547,14.793999671936035,39.599998474121094,29.399999618530273,2307.952392578125,41,2010 (Baseline)
4900509,185,2010-09-23,52.10200119018555,-134.9600067138672,14.460000038146973,39.599998474121094,29.799999237060547,2383.592041015625,41,2010 (Baseline)
4900509,186,2010-10-03,52.433998107910156,-134.73699951171875,13.59000015258789,39.400001525878906,49.5,2364.74072265625,41,2010 (Baseline)
4900509,187,2010-10-13,52.54499816894531,-134.2270050048828,12.232000350952148,49.79999923706055,59.400001525878906,2282.78857421875,41,2010 (Baseline)
4900509,188,2010-10-23,52.46200180053711,-133.85699462890625,11.001999855041504,49.29999923706055,59.70000076293945,2154.86083984375,41,2010 (Baseline)
4900509,189,2010-11-02,52.53499984741211,-133.9199981689453,10.519000053405762,69.5,69.5,2178.517822265625,41,2010 (Baseline)
4900509,190,2010-11-12,52.584999084472656,-133.86500549316406,10.071999549865723,69.4000015258789,69.4000015258789,2010.5908203125,41,2010 (Baseline)
4900509,191,2010-11-22,52.6609992980957,-134.21600341796875,9.246999740600586,79.5999984741211,99.5999984741211,2035.7342529296875,41,2010 (Baseline)
4900509,192,2010-12-02,52.62900161743164,-134.5229949951172,8.729000091552734,69.4000015258789,69.4000015258789,1965.758056640625,41,2010 (Baseline)
4900509,193,2010-12-12,52.44900131225586,-134.52499389648438,8.32699966430664,79.30000305175781,79.30000305175781,1894.5858154296875,41,2010 (Baseline)
4900509,194,2010-12-22,52.27899932861328,-134.55299377441406,7.877999782562256,89.5,89.5,1843.5421142578125,41,2010 (Baseline)
4900514,168,2010-01-09,53.058998107910156,-139.39700317382812,6.348999977111816,99.80000305175781,99.80000305175781,1707.837158203125,41,2010 (Baseline)
4900514,169,2010-01-19,53.10300064086914,-139.87399291992188,6.390999794006348,89.30000305175781,89.30000305175781,1692.50341796875,41,2010 (Baseline)
4900514,170,2010-01-29,53.277000427246094,-140.44200134277344,6.255000114440918,109.30000305175781,109.30000305175781,1596.220947265625,41,2010 (Baseline)
4900514,171,2010-02-08,53.202999114990234,-141.052001953125,6.074999809265137,79.5999984741211,79.5999984741211,1447.451416015625,41,2010 (Baseline)
4900514,172,2010-02-18,53.21799850463867,-141.18099975585938,5.6579999923706055,109.9000015258789,109.9000015258789,1413.96240234375,41,2010 (Baseline)
4900514,173,2010-02-28,53.26499938964844,-141.18800354003906,5.708000183105469,109.4000015258789,109.4000015258789,1478.841796875,41,2010 (Baseline)
